NAME:PART1
SOURCE: 1FEAC25
time,value_in_meters
2023-09-30 07:06:57+00:00,-0.23499999999999988
2023-09-30 06:06:57+00:00,-0.23499999999999988
2023-09-30 05:06:57+00:00,-0.23499999999999988
2023-09-30 04:06:57+00:00,-0.23499999999999988
2023-09-30 03:06:57+00:00,-0.23499999999999988
2023-09-30 02:06:57+00:00,-0.23499999999999988
2023-09-30 01:06:57+00:00,-0.23499999999999988
2023-09-30 00:06:57+00:00,-0.23499999999999988
2023-09-29 23:06:57+00:00,-0.23499999999999988
2023-09-29 22:06:57+00:00,-0.23499999999999988
2023-09-29 21:06:57+00:00,-0.23499999999999988
2023-09-29 20:06:57+00:00,-0.23499999999999988
2023-09-29 19:06:57+00:00,-0.23499999999999988
2023-09-29 18:06:57+00:00,-0.23499999999999988
2023-09-29 17:06:57+00:00,-0.23499999999999988
2023-09-29 16:06:57+00:00,-0.23499999999999988
2023-09-29 15:06:57+00:00,-0.23499999999999988
2023-09-29 14:06:57+00:00,-0.23499999999999988
2023-09-29 13:06:57+00:00,-0.23499999999999988
2023-09-29 12:06:57+00:00,-0.23499999999999988
2023-09-29 11:06:57+00:00,-0.23499999999999988
2023-09-29 10:06:57+00:00,-0.23499999999999988
2023-09-29 09:06:57+00:00,-0.23499999999999988
2023-09-29 08:06:57+00:00,-0.23499999999999988
2023-09-29 07:06:57+00:00,-0.23499999999999988
2023-09-29 06:06:57+00:00,-0.23499999999999988
2023-09-29 05:06:57+00:00,-0.23499999999999988
2023-09-29 04:06:57+00:00,-0.23499999999999988
2023-09-29 03:06:57+00:00,-0.23499999999999988
2023-09-29 02:06:57+00:00,-0.23499999999999988
2023-09-29 01:06:57+00:00,-0.23499999999999988
2023-09-29 00:06:57+00:00,-0.23499999999999988
2023-09-28 23:06:57+00:00,-0.23499999999999988
2023-09-28 22:06:57+00:00,-0.23499999999999988
2023-09-28 21:06:57+00:00,-0.23499999999999988
2023-09-28 20:06:57+00:00,-0.23499999999999988
2023-09-28 19:06:57+00:00,-0.23499999999999988
2023-09-28 18:06:57+00:00,-0.23499999999999988
2023-09-28 17:06:57+00:00,-0.23499999999999988
2023-09-28 16:06:57+00:00,-0.23499999999999988
2023-09-28 15:06:57+00:00,-0.23499999999999988
2023-09-28 14:06:57+00:00,-0.23499999999999988
2023-09-28 13:06:57+00:00,-0.23499999999999988
2023-09-28 12:06:57+00:00,-0.23499999999999988
2023-09-28 11:06:57+00:00,-0.23499999999999988
2023-09-28 10:06:57+00:00,-0.23499999999999988
2023-09-28 09:06:57+00:00,-0.23499999999999988
2023-09-28 08:06:57+00:00,-0.23499999999999988
2023-09-28 07:06:57+00:00,-0.23499999999999988
2023-09-28 06:06:57+00:00,-0.23499999999999988
2023-09-28 05:06:57+00:00,-0.23499999999999988
2023-09-28 04:06:57+00:00,-0.23499999999999988
2023-09-28 03:06:57+00:00,-0.23499999999999988
2023-09-28 02:06:57+00:00,-0.23499999999999988
2023-09-28 01:06:57+00:00,-0.23499999999999988
2023-09-28 00:06:57+00:00,-0.23499999999999988
2023-09-27 23:06:57+00:00,-0.23499999999999988
2023-09-27 22:06:57+00:00,-0.23499999999999988
2023-09-27 21:06:57+00:00,-0.23499999999999988
2023-09-27 20:06:57+00:00,-0.23499999999999988
2023-09-27 19:06:57+00:00,-0.23499999999999988
2023-09-27 18:06:57+00:00,-0.23499999999999988
2023-09-27 17:06:57+00:00,-0.23499999999999988
2023-09-27 16:06:57+00:00,-0.23499999999999988
2023-09-27 15:06:57+00:00,-0.23499999999999988
2023-09-27 14:06:57+00:00,-0.23499999999999988
2023-09-27 13:06:57+00:00,-0.23499999999999988
2023-09-27 12:06:57+00:00,-0.23499999999999988
2023-09-27 11:06:57+00:00,-0.23499999999999988
2023-09-27 10:06:57+00:00,-0.23499999999999988
2023-09-27 09:06:57+00:00,-0.23499999999999988
2023-09-27 08:06:57+00:00,-0.23499999999999988
2023-09-27 07:06:57+00:00,-0.23499999999999988
2023-09-27 06:06:57+00:00,-0.23499999999999988
2023-09-27 05:06:57+00:00,-0.23499999999999988
2023-09-27 04:06:57+00:00,-0.23499999999999988
2023-09-27 03:06:57+00:00,-0.23499999999999988
2023-09-27 02:06:57+00:00,-0.23499999999999988
2023-09-27 01:06:57+00:00,-0.23499999999999988
2023-09-27 00:06:57+00:00,-0.23499999999999988
2023-09-26 23:06:57+00:00,-0.23499999999999988
2023-09-26 22:06:57+00:00,-0.23499999999999988
2023-09-26 21:06:57+00:00,-0.23499999999999988
2023-09-26 20:06:57+00:00,-0.23499999999999988
2023-09-26 19:06:57+00:00,-0.23499999999999988
2023-09-26 18:06:57+00:00,-0.23499999999999988
2023-09-26 17:06:57+00:00,-0.23499999999999988
2023-09-26 16:06:57+00:00,-0.23499999999999988
2023-09-26 15:06:57+00:00,-0.23499999999999988
2023-09-26 14:06:57+00:00,-0.23499999999999988
2023-09-26 13:06:57+00:00,-0.23499999999999988
2023-09-26 12:06:57+00:00,-0.23499999999999988
2023-09-26 11:06:57+00:00,-0.23499999999999988
2023-09-26 10:06:57+00:00,-0.23499999999999988
2023-09-26 09:06:57+00:00,-0.23499999999999988
2023-09-26 08:06:57+00:00,-0.23499999999999988
2023-09-26 07:06:57+00:00,-0.23499999999999988
2023-09-26 06:06:57+00:00,-0.23499999999999988
2023-09-26 05:06:57+00:00,-0.23499999999999988
2023-09-26 04:06:57+00:00,-0.23499999999999988
2023-09-26 03:06:57+00:00,-0.23499999999999988
2023-09-26 02:06:57+00:00,-0.23499999999999988
2023-09-26 01:06:57+00:00,-0.23499999999999988
2023-09-26 00:06:57+00:00,-0.23499999999999988
2023-09-25 23:06:57+00:00,-0.23499999999999988
2023-09-25 22:06:57+00:00,-0.23499999999999988
2023-09-25 21:06:57+00:00,-0.23499999999999988
2023-09-25 20:06:57+00:00,-0.23499999999999988
2023-09-25 19:06:57+00:00,-0.23499999999999988
2023-09-25 18:06:57+00:00,-0.23499999999999988
2023-09-25 17:06:57+00:00,-0.23499999999999988
2023-09-25 16:06:57+00:00,-0.23499999999999988
2023-09-25 15:06:57+00:00,-0.23499999999999988
2023-09-25 14:06:57+00:00,-0.23499999999999988
2023-09-25 13:06:57+00:00,-0.23499999999999988
2023-09-25 12:06:57+00:00,-0.23499999999999988
2023-09-25 11:06:57+00:00,-0.23499999999999988
2023-09-25 10:06:57+00:00,-0.23499999999999988
2023-09-25 09:06:57+00:00,-0.23499999999999988
2023-09-25 08:06:57+00:00,-0.23499999999999988
2023-09-25 07:06:57+00:00,-0.23499999999999988
2023-09-25 06:06:57+00:00,-0.23499999999999988
2023-09-25 05:06:57+00:00,-0.23499999999999988
2023-09-25 04:06:57+00:00,-0.23499999999999988
2023-09-25 03:06:57+00:00,-0.23499999999999988
2023-09-25 02:06:57+00:00,-0.23499999999999988
2023-09-25 01:06:57+00:00,-0.23499999999999988
2023-09-25 00:06:57+00:00,-0.23499999999999988
2023-09-24 23:06:57+00:00,-0.23499999999999988
2023-09-24 22:06:57+00:00,-0.23499999999999988
2023-09-24 21:06:57+00:00,-0.23499999999999988
2023-09-24 20:06:57+00:00,-0.23499999999999988
2023-09-24 19:06:57+00:00,-0.23499999999999988
2023-09-24 18:06:57+00:00,-0.23499999999999988
2023-09-24 17:06:57+00:00,-0.23499999999999988
2023-09-24 16:06:57+00:00,-0.23499999999999988
2023-09-24 15:06:57+00:00,-0.23499999999999988
2023-09-24 14:06:57+00:00,-0.23499999999999988
2023-09-24 13:06:57+00:00,-0.23499999999999988
2023-09-24 12:06:57+00:00,-0.23499999999999988
2023-09-24 11:06:57+00:00,-0.23499999999999988
2023-09-24 10:06:57+00:00,-0.23499999999999988
2023-09-24 09:06:57+00:00,-0.23499999999999988
2023-09-24 08:06:57+00:00,-0.23499999999999988
2023-09-24 07:06:57+00:00,-0.23499999999999988
2023-09-24 06:06:57+00:00,-0.23499999999999988
2023-09-24 05:06:57+00:00,-0.23499999999999988
2023-09-24 04:06:57+00:00,-0.23499999999999988
2023-09-24 03:06:57+00:00,-0.23499999999999988
2023-09-24 02:06:57+00:00,-0.23499999999999988
2023-09-24 01:06:57+00:00,-0.23499999999999988
2023-09-24 00:06:57+00:00,-0.23499999999999988
2023-09-23 23:06:57+00:00,-0.23499999999999988
2023-09-23 22:06:57+00:00,-0.23499999999999988
2023-09-23 21:06:57+00:00,-0.23499999999999988
2023-09-23 20:06:57+00:00,-0.23499999999999988
2023-09-23 19:06:57+00:00,-0.23499999999999988
2023-09-23 18:06:57+00:00,-0.23499999999999988
2023-09-23 17:06:57+00:00,-0.23499999999999988
2023-09-23 16:06:57+00:00,-0.23499999999999988
2023-09-23 15:06:57+00:00,-0.23499999999999988
2023-09-23 14:06:57+00:00,-0.23499999999999988
2023-09-23 13:06:57+00:00,-0.23499999999999988
2023-09-23 12:06:57+00:00,-0.23499999999999988
2023-09-23 11:06:57+00:00,-0.23499999999999988
2023-09-23 10:06:57+00:00,-0.23499999999999988
2023-09-23 09:06:57+00:00,-0.23499999999999988
2023-09-23 08:06:57+00:00,-0.23499999999999988
2023-09-23 07:06:57+00:00,-0.23499999999999988
2023-09-23 06:06:57+00:00,-0.23499999999999988
2023-09-23 05:06:57+00:00,-0.23499999999999988
2023-09-23 04:06:57+00:00,-0.23499999999999988
2023-09-23 03:06:57+00:00,-0.23499999999999988
2023-09-23 02:06:57+00:00,-0.23499999999999988
2023-09-23 01:06:57+00:00,-0.23499999999999988
2023-09-23 00:06:57+00:00,-0.23499999999999988
2023-09-22 23:06:57+00:00,-0.23499999999999988
2023-09-22 22:06:57+00:00,-0.23499999999999988
2023-09-22 21:06:57+00:00,-0.23499999999999988
2023-09-22 20:06:57+00:00,-0.23499999999999988
2023-09-22 19:06:57+00:00,-0.23499999999999988
2023-09-22 18:06:57+00:00,-0.23499999999999988
2023-09-22 17:06:57+00:00,-0.23499999999999988
2023-09-22 16:06:57+00:00,-0.23499999999999988
2023-09-22 15:06:57+00:00,-0.23499999999999988
2023-09-22 14:06:57+00:00,-0.23499999999999988
2023-09-22 13:06:57+00:00,-0.23499999999999988
2023-09-22 12:06:57+00:00,-0.23499999999999988
2023-09-22 11:06:57+00:00,-0.23499999999999988
2023-09-22 10:06:57+00:00,-0.23499999999999988
2023-09-22 09:06:57+00:00,-0.23499999999999988
2023-09-22 08:06:57+00:00,-0.23499999999999988
2023-09-22 07:06:57+00:00,-0.23499999999999988
2023-09-22 06:06:57+00:00,-0.23499999999999988
2023-09-22 05:06:57+00:00,-0.23499999999999988
2023-09-22 04:06:57+00:00,-0.23499999999999988
2023-09-22 03:06:57+00:00,-0.23499999999999988
2023-09-22 02:06:57+00:00,-0.23499999999999988
2023-09-22 01:06:57+00:00,-0.23499999999999988
2023-09-22 00:06:57+00:00,-0.23499999999999988
2023-09-21 23:06:57+00:00,-0.23499999999999988
2023-09-21 22:06:57+00:00,-0.23499999999999988
2023-09-21 21:06:57+00:00,-0.23499999999999988
2023-09-21 20:06:57+00:00,-0.23499999999999988
2023-09-21 19:06:57+00:00,-0.23499999999999988
2023-09-21 18:06:57+00:00,-0.23499999999999988
2023-09-21 17:06:57+00:00,-0.23499999999999988
2023-09-21 16:06:57+00:00,-0.23499999999999988
2023-09-21 15:06:57+00:00,-0.23499999999999988
2023-09-21 14:06:57+00:00,-0.23499999999999988
2023-09-21 13:06:57+00:00,-0.23499999999999988
2023-09-21 12:06:57+00:00,-0.23499999999999988
2023-09-21 11:06:57+00:00,-0.23499999999999988
2023-09-21 10:06:57+00:00,-0.23499999999999988
2023-09-21 09:06:57+00:00,-0.23499999999999988
2023-09-21 08:06:57+00:00,-0.23499999999999988
2023-09-21 07:06:57+00:00,-0.23499999999999988
2023-09-21 06:06:57+00:00,-0.23499999999999988
2023-09-21 05:06:57+00:00,-0.23499999999999988
2023-09-21 04:06:57+00:00,-0.23499999999999988
2023-09-21 03:06:57+00:00,-0.23499999999999988
2023-09-21 02:06:57+00:00,-0.23499999999999988
2023-09-21 01:06:57+00:00,-0.23499999999999988
2023-09-21 00:06:57+00:00,-0.23499999999999988
2023-09-20 23:06:57+00:00,-0.23499999999999988
2023-09-20 22:06:57+00:00,-0.23499999999999988
2023-09-20 21:06:57+00:00,-0.23499999999999988
2023-09-20 20:06:57+00:00,-0.23499999999999988
2023-09-20 19:06:57+00:00,-0.23499999999999988
2023-09-20 18:06:57+00:00,-0.23499999999999988
2023-09-20 17:06:57+00:00,-0.23499999999999988
2023-09-20 16:06:57+00:00,-0.23499999999999988
2023-09-20 15:06:57+00:00,-0.23499999999999988
2023-09-20 14:06:57+00:00,-0.23499999999999988
2023-09-20 13:06:57+00:00,-0.23499999999999988
2023-09-20 12:06:57+00:00,-0.23499999999999988
2023-09-20 11:06:57+00:00,-0.23499999999999988
2023-09-20 10:06:57+00:00,-0.23499999999999988
2023-09-20 09:06:57+00:00,-0.23499999999999988
2023-09-20 08:06:57+00:00,-0.23499999999999988
2023-09-20 07:06:57+00:00,-0.23499999999999988
2023-09-20 06:06:57+00:00,-0.23499999999999988
2023-09-20 05:06:57+00:00,-0.23499999999999988
2023-09-20 04:06:57+00:00,-0.23499999999999988
2023-09-20 03:06:57+00:00,-0.23499999999999988
2023-09-20 02:06:57+00:00,-0.23499999999999988
2023-09-20 01:06:57+00:00,-0.23499999999999988
2023-09-20 00:06:57+00:00,-0.23499999999999988
2023-09-19 23:06:57+00:00,-0.23499999999999988
2023-09-19 22:06:57+00:00,-0.23499999999999988
2023-09-19 21:07:32+00:00,-0.23499999999999988
2023-09-19 20:07:32+00:00,-0.23499999999999988
2023-09-19 19:07:32+00:00,-0.23499999999999988
2023-09-19 18:07:32+00:00,-0.23499999999999988
2023-09-19 17:07:32+00:00,-0.23499999999999988
2023-09-19 16:07:32+00:00,-0.23499999999999988
2023-09-19 15:07:32+00:00,-0.23499999999999988
2023-09-19 14:07:32+00:00,-0.23499999999999988
2023-09-19 13:07:32+00:00,-0.23499999999999988
2023-09-19 12:07:32+00:00,-0.23499999999999988
2023-09-19 11:07:32+00:00,-0.23499999999999988
2023-09-19 10:07:32+00:00,-0.23499999999999988
2023-09-19 09:07:32+00:00,-0.23499999999999988
2023-09-19 08:07:32+00:00,-0.23499999999999988
2023-09-19 07:07:32+00:00,-0.23499999999999988
2023-09-19 06:07:32+00:00,-0.23499999999999988
2023-09-19 05:07:32+00:00,-0.23499999999999988
2023-09-19 04:07:32+00:00,-0.23499999999999988
2023-09-19 03:07:32+00:00,-0.23499999999999988
2023-09-19 02:07:32+00:00,-0.23499999999999988
2023-09-19 01:07:32+00:00,-0.23499999999999988
2023-09-19 00:07:32+00:00,-0.23499999999999988
2023-09-18 23:07:32+00:00,-0.23499999999999988
2023-09-18 22:07:32+00:00,-0.23499999999999988
2023-09-18 21:07:32+00:00,-0.23499999999999988
2023-09-18 20:07:32+00:00,-0.23499999999999988
2023-09-18 19:07:32+00:00,-0.23499999999999988
2023-09-18 18:07:32+00:00,-0.23499999999999988
2023-09-18 17:07:32+00:00,-0.23499999999999988
2023-09-18 16:07:32+00:00,-0.23499999999999988
2023-09-18 15:07:32+00:00,-0.23499999999999988
2023-09-18 14:07:32+00:00,-0.23499999999999988
2023-09-18 13:07:32+00:00,-0.23499999999999988
2023-09-18 12:07:32+00:00,-0.23499999999999988
2023-09-18 11:07:32+00:00,-0.23499999999999988
2023-09-18 10:07:32+00:00,-0.23499999999999988
2023-09-18 09:07:32+00:00,-0.23499999999999988
2023-09-18 08:07:32+00:00,-0.23499999999999988
2023-09-18 07:07:32+00:00,-0.23499999999999988
2023-09-18 06:07:32+00:00,-0.23499999999999988
2023-09-18 05:07:32+00:00,-0.23499999999999988
2023-09-18 04:07:32+00:00,-0.23499999999999988
2023-09-18 03:07:32+00:00,-0.23499999999999988
2023-09-18 02:07:32+00:00,-0.23499999999999988
2023-09-18 01:07:32+00:00,-0.23499999999999988
2023-09-18 00:07:32+00:00,-0.23499999999999988
2023-09-17 23:07:32+00:00,-0.23499999999999988
2023-09-17 22:07:32+00:00,-0.23499999999999988
2023-09-17 21:07:32+00:00,-0.23499999999999988
2023-09-17 20:07:32+00:00,-0.23499999999999988
2023-09-17 19:07:32+00:00,-0.23499999999999988
2023-09-17 18:07:32+00:00,-0.23499999999999988
2023-09-17 17:07:32+00:00,-0.23499999999999988
2023-09-17 16:07:32+00:00,-0.23499999999999988
2023-09-17 15:07:32+00:00,-0.23499999999999988
2023-09-17 14:07:32+00:00,-0.23499999999999988
2023-09-17 13:07:32+00:00,-0.23499999999999988
2023-09-17 12:07:32+00:00,-0.23499999999999988
2023-09-17 11:07:32+00:00,-0.23499999999999988
2023-09-17 10:07:32+00:00,-0.23499999999999988
2023-09-17 09:07:32+00:00,-0.23499999999999988
2023-09-17 08:07:32+00:00,-0.23499999999999988
2023-09-17 07:07:32+00:00,-0.23499999999999988
2023-09-17 06:07:32+00:00,-0.23499999999999988
2023-09-17 05:07:32+00:00,-0.23499999999999988
2023-09-17 04:07:32+00:00,-0.23499999999999988
2023-09-17 03:07:32+00:00,-0.23499999999999988
2023-09-17 02:07:32+00:00,-0.23499999999999988
2023-09-17 01:07:32+00:00,-0.23499999999999988
2023-09-17 00:07:32+00:00,-0.23499999999999988
2023-09-16 23:07:32+00:00,-0.23499999999999988
2023-09-16 22:07:32+00:00,-0.23499999999999988
2023-09-16 21:07:32+00:00,-0.23499999999999988
2023-09-16 20:07:32+00:00,-0.23499999999999988
2023-09-16 19:07:32+00:00,-0.23499999999999988
2023-09-16 18:07:32+00:00,-0.23499999999999988
2023-09-16 17:07:32+00:00,-0.23499999999999988
2023-09-16 16:07:32+00:00,-0.23499999999999988
2023-09-16 15:07:32+00:00,-0.23499999999999988
2023-09-16 14:07:32+00:00,-0.23499999999999988
2023-09-16 13:07:32+00:00,-0.23499999999999988
2023-09-16 12:07:32+00:00,-0.23499999999999988
2023-09-16 11:07:32+00:00,-0.23499999999999988
2023-09-16 10:07:32+00:00,-0.23499999999999988
2023-09-16 09:07:32+00:00,-0.23499999999999988
2023-09-16 08:07:32+00:00,-0.23499999999999988
2023-09-16 07:07:32+00:00,-0.23499999999999988
2023-09-16 06:07:32+00:00,-0.23499999999999988
2023-09-16 05:07:32+00:00,-0.23499999999999988
2023-09-16 04:07:32+00:00,-0.23499999999999988
2023-09-16 03:07:32+00:00,-0.23499999999999988
2023-09-16 02:07:32+00:00,-0.23499999999999988
2023-09-16 01:07:32+00:00,-0.23353206256255388
2023-09-16 00:07:32+00:00,-0.23499999999999988
2023-09-15 23:07:32+00:00,-0.23499999999999988
2023-09-15 22:07:32+00:00,-0.23298712233449947
2023-09-15 21:07:32+00:00,-0.2276633601899707
2023-09-15 20:07:32+00:00,-0.21906262080624472
2023-09-15 19:07:32+00:00,-0.16933447376525135
2023-09-15 18:07:32+00:00,-0.16584131595930063
2023-09-15 17:07:32+00:00,-0.16517319434104083
2023-09-15 16:07:32+00:00,-0.16539998030856928
2023-09-15 15:07:32+00:00,-0.16753405319289083
2023-09-15 14:07:32+00:00,-0.1727272903135424
2023-09-15 13:07:32+00:00,-0.1694054451459024
2023-09-15 12:07:32+00:00,-0.17048227077078604
2023-09-15 11:07:32+00:00,-0.17550582613667864
2023-09-15 10:07:32+00:00,-0.17941503003035675
2023-09-15 09:07:32+00:00,-0.178905984766081
2023-09-15 08:07:32+00:00,-0.17849891164301512
2023-09-15 07:07:32+00:00,-0.17912216533283454
2023-09-15 06:07:32+00:00,-0.17868817176321605
2023-09-15 05:07:32+00:00,-0.175195013957264
2023-09-15 04:07:32+00:00,-0.17515748810993426
2023-09-15 03:07:32+00:00,-0.17203550846327742
2023-09-15 02:07:32+00:00,-0.17480017711852858
2023-09-15 01:07:32+00:00,-0.1769342500028488
2023-09-15 00:07:32+00:00,-0.17817341530137987
2023-09-14 23:07:32+00:00,-0.1781358894540488
2023-09-14 22:07:32+00:00,-0.17694648628717835
2023-09-14 21:07:32+00:00,-0.17678414661353425
2023-09-14 20:07:32+00:00,-0.1745946003999932
2023-09-14 19:07:32+00:00,-0.17614294544182485
2023-09-14 18:07:32+00:00,-0.17327304132569465
2023-09-14 17:07:32+00:00,-0.17115854680681397
2023-09-14 16:07:32+00:00,-0.1705923973297654
2023-09-14 15:07:32+00:00,-0.1694976242229953
2023-09-14 14:07:32+00:00,-0.17414265934848694
2023-09-14 13:07:32+00:00,-0.1756730569084286
2023-09-14 12:07:32+00:00,-0.17599447293606008
2023-09-14 11:07:32+00:00,-0.1781285458203803
2023-09-14 10:07:32+00:00,-0.17958226080210915
2023-09-14 09:07:32+00:00,-0.1826414250384405
2023-09-14 08:07:32+00:00,-0.18109307999661106
2023-09-14 07:07:32+00:00,-0.17750529213056088
2023-09-14 06:07:32+00:00,-0.17387997841717717
2023-09-14 05:07:32+00:00,-0.17504980321860697
2023-09-14 04:07:32+00:00,-0.1702350863383597
2023-09-14 03:07:32+00:00,-0.17049939815321813
2023-09-14 02:07:32+00:00,-0.17059402821331848
2023-09-14 01:07:32+00:00,-0.17210484740781706
2023-09-14 00:07:32+00:00,-0.17002787873626857
2023-09-13 23:07:32+00:00,-0.17227452916257935
2023-09-13 22:07:32+00:00,-0.16953678095388058
